ID,NAME,ADDRESS,TELEPHONE,TYPE,LATITUDE,LONGITUDE,BEDS
23416346,UPMC NORTHWEST - SENECA,100 FAIRFIELD DRIVE,(814) 676-7600,GENERAL ACUTE CARE,41.36138341,-79.70062774,164
3615905,CONEMAUGH MEMORIAL HOSPITAL,1086 FRANKLIN STREET,(814) 534-9000,GENERAL ACUTE CARE,40.3057498,-78.91836241,486
104621133,GOOD HANDS MEDICAL,82 BROOK DRIVE,(410) 555-1234,SPECIAL,39.37278294,-76.80094568,89
1315202,NEW LIFECARE HOSPITALS OF PITTSBURGH - SUBURBAN,100 SOUTH JACKSON AVENUE,(412) 734-7601,GENERAL ACUTE CARE,40.49519826,-80.0604064,32
5920646,UNIVERSITY OF MD CHARLES REGIONAL  MEDICAL CENTER,5 GARRETT AVENUE,(301) 609-4265,GENERAL ACUTE CARE,38.52931304,-76.97232828,89
103821061,UNIVERITY OF MD BALTIMORE WASHINGTON MEDICAL CENTER,301 HOSPITAL DRIVE,(410) 595-1967,GENERAL ACUTE CARE,39.13766768,-76.62323886,293
3316915,CHARLES COLE MEMORIAL HOSPITAL,1001 EAST SECOND STREET,(814) 274-9301,GENERAL ACUTE CARE,41.77213292,-77.98010949,59
7819139,KIRKBRIDE CENTER,111 NORTH 49TH STREET,(215) 471-2600,PSYCHIATRIC,39.96100855,-75.21781989,74
103321201,UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,827 LINDEN AVENUE,(410) 225-8996,GENERAL ACUTE CARE,39.29970347,-76.62056915,87
103221207,UNIV OF MD REHABILITATION &  ORTHOPAEDIC INSTITUTE,2200 KERNAN DRIVE,(410) 448-6701,GENERAL ACUTE CARE,39.31376424,-76.7079635,138
6121613,EASTERN SHORE HOSPITAL CENTER,POST OFFICE BOX 800,(410) 221-2525,PSYCHIATRIC,38.54062722,-76.065328,80
104021078,UNIVERSITY OF MARYLAND HARFORD MEMORIAL HOSPITAL,501 SOUTH UNION AVENUE,(443) 643-3303,GENERAL ACUTE CARE,39.54309348,-76.090836,85
103921014,UNIVERSITY OF M D UPPER CHESAPEAKE MEDICAL CENTER,500 UPPER CHESAPEAKE DRIVE,(443) 643-3303,GENERAL ACUTE CARE,39.51957804,-76.34572578,170
3120785,GLADYS SPELLMAN SPECIALTY HOSPITAL AND NURSING CARE CENTER,3001 HOSPITAL DRIVE,(301) 497-7953,CHRONIC DISEASE,38.93088261,-76.92156265,30
1520850,ADVENTIST HEALTHCARE BEHAVIORAL HEALTH & WELLNESS,14901 BROSCHART ROAD,(301) 838-4959,PSYCHIATRIC,39.09986285,-77.19895807,107
2120832,MEDSTAR MONTGOMERY MEDICAL CENTER,18101 PRINCE PHILIP DRIVE,(301) 774-8882,GENERAL ACUTE CARE,39.15403972,-77.05470269,114
2220814,SUBURBAN HOSPITAL,8600 OLD GEORGETOWN RD,(301) 896-2576,GENERAL ACUTE CARE,38.99740248,-77.1103184,222
2720707,LAUREL REGIONAL MEDICAL CENTER,7300 VAN DUSEN ROAD,(301) 725-4300,GENERAL ACUTE CARE,39.08679628,-76.88120724,137
2820785,PRINCE GEORGES HOSPITAL CENTER,3001 HOSPITAL DRIVE,(301) 618-2000,GENERAL ACUTE CARE,38.93102538,-76.92066798,233
2920903,SAINT LUKE INSTITUTE,8901  NEW HAMPSHIRE AVENUE,(301) 445-1046,PSYCHIATRIC,39.00256796,-76.9800222,47
103720735,MEDSTAR SOUTHERN MARYLAND HOSPITAL CENTER,7503 SURRATTS ROAD,(301) 868-8000,GENERAL ACUTE CARE,38.74813654,-76.87583187,192
3221817,EDWARD MCCREADY MEMORIAL HOSPITAL,201 HALL HIGHWAY,(410) 726-9496,GENERAL ACUTE CARE,37.99755791,-75.85255488,89
4021801,HEALTHSOUTH CHESAPEAKE REHABILITATION HOSPITAL,220 TILGHMAN ROAD,(410) 546-4600,REHABILITATION,38.36924134,-75.54862399,54
4321801,PENINSULA REGIONAL MEDICAL CENTER,100 E CARROLL AVE,(410) 543-7111,GENERAL ACUTE CARE,38.362125,-75.59870211,281
104401,THE ACADIA HOSPITAL,268 STILLWATER AVENUE,(207) 973-6100,PSYCHIATRIC,44.82049618,-68.76325313,100
4304742,AROOSTOOK MEDICAL CENTER - COMMUNITY GENERAL DIVISION,3 GREEN STREET,(207) 768-4779,GENERAL ACUTE CARE,46.7733441,-67.83789747,16
5404750,AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,382 MAIN STREET,(207) 325-4727,SPECIAL,46.88653645,-67.82432072,12
3204614,BLUE HILL MEMORIAL HOSPITAL,57 WATER STREET,(207) 374-2836,CRITICAL ACCESS,44.41148043,-68.58717505,25
1404619,CALAIS REGIONAL HOSPITAL,24 HOSPITAL LANE,(207) 454-7521,CRITICAL ACCESS,45.17758929,-67.26801571,25
3904009,BRIDGTON HOSPITAL,10 HOSPITAL DRIVE,(207) 647-6000,CRITICAL ACCESS,44.04613866,-70.71374836,25
4704441,CHARLES A DEAN MEMORIAL HOSPITAL,364 PRITHAM AVENUE,(207) 695-5200,CRITICAL ACCESS,45.45887595,-69.61133128,25
704401,DOROTHEA DIX PSYCHIATRIC CENTER,656 STATE STREET,(207) 941-4000,PSYCHIATRIC,44.81779862,-68.74142007,100
1304654,DOWN EAST COMMUNITY HOSPITAL,UPPER COURT STREET,(207) 255-3356,CRITICAL ACCESS,44.71396912,-67.47585524,25
2104401,EASTERN MAINE MEDICAL CENTER,489 STATE STREET,(207) 973-7000,GENERAL ACUTE CARE,44.80866031,-68.7507772,411
1104073,HENRIETTA D GOODALL HOSPITAL,25 JUNE STREET,(207) 324-4310,GENERAL ACUTE CARE,43.4484505,-70.76710608,49
4204730,HOULTON REGIONAL HOSPITAL,20 HARTFORD STREET,(207) 532-2900,CRITICAL ACCESS,46.13384624,-67.84362347,25
2804901,INLAND HOSPITAL,200 KENNEDY MEMORIAL DRIVE,(207) 861-3012,GENERAL ACUTE CARE,44.54182648,-69.66149107,46
5304605,KIDSPEACE NATIONAL CENTERS OF NEW ENGLAND,16 KIDSPEACE WAY,(207) 667-0909,GENERAL ACUTE CARE,44.59020244,-68.43359064,89
3004330,MAINEGENERAL MEDICAL CENTER,6 EAST CHESTNUT STREET,(207) 626-1000,GENERAL ACUTE CARE,44.31311976,-69.76843437,146
5304330,MAINEGENERAL MEDICAL CENTER,35 MEDICAL CENTER PARKWAY,(207) 872-1000,GENERAL ACUTE CARE,44.362584,-69.78044589,287
2704901,MAINEGENERAL MEDICAL CENTER-SETON,30 CHASE AVENUE,(207) 872-1000,GENERAL ACUTE CARE,44.54919273,-69.65867356,75
2904901,MAINEGENERAL MEDICAL CENTER-THAYER,149 NORTH STREET,(207) 872-1000,GENERAL ACUTE CARE,44.56512867,-69.6464188,127
3704101,MERCY HOSPITAL,144 STATE STREET,(207) 879-3000,GENERAL ACUTE CARE,43.65133292,-70.2649497,230
3504092,MERCY WESTBROOK,40 PARK ROAD,(207) 857-8000,GENERAL ACUTE CARE,43.68788545,-70.3569291,30
2604856,PENOBSCOT BAY MEDICAL CENTER,6 GLEN COVE DRIVE,(207) 596-8000,GENERAL ACUTE CARE,44.14410143,-69.08454633,109
2504538,SAINT ANDREWS HOSPITAL AND HEALTHCARE CENTER,6 SAINT ANDREWS LANE,(207) 633-2121,GENERAL ACUTE CARE,43.85034393,-69.6387693,52
1704967,SEBASTICOOK VALLEY HOSPITAL,447 NORTH MAIN STREET,(207) 487-5141,CRITICAL ACCESS,44.79000649,-69.37076946,25
2304268,STEPHENS MEMORIAL HOSPITAL,181 MAIN STREET,(207) 743-5933,CRITICAL ACCESS,44.21016533,-70.53240982,50
7749037,VA MEDICAL CENTER - BATTLE CREEK,5500 ARMSRTONG RD,(269) 966-5600,MILITARY,42.3434272,-85.29133174,89
7349801,OSCAR G. JOHNSON VA MEDICAL CENTER,325 E H ST,(906) 774-3300,MILITARY,45.81029679,-88.06154549,89
4959107,ST VINCENT HEALTH CARE,1233 NORTH 30TH STREET,(406) 237-3065,GENERAL ACUTE CARE,45.79347525,-108.519431,286
60,ST JOSEPH MERCY HOSPITAL-SALINE,400 W RUSSELL ST,(734) 429-1500,GENERAL ACUTE CARE,42.16723162,-83.79088457,89
61,ST MARY'S OF MICHIGAN-TOWNE CTR,4599 TOWNE CENTRE RD,(989) 497-3000,GENERAL ACUTE CARE,43.47397228,-83.96493169,89
62,PROVIDENCE - PARK HOSPITAL,47601 GRAND RIVER AVE,(248) 465-4210,GENERAL ACUTE CARE,42.48866003,-83.51924581,244
8556265,CHIPPEWA CO MONTEVIDEO HOSP,824 - 11TH ST N,(320) 321-8100,CRITICAL ACCESS,44.9544612,-95.71181072,30
7455720,COMMUNITY MEMORIAL HOSPITAL,512 SKYLINE BLVD,(218) 879-4641,CRITICAL ACCESS,46.73129083,-92.46201964,36
13155723,COOK HOSPITAL,10 SOUTHEAST FIFTH STREET,(218) 666-5945,CRITICAL ACCESS,47.85338774,-92.67953034,14
12555604,NORTH SHORE HEALTH,515 - 5TH AVE W,(218) 387-3040,CRITICAL ACCESS,47.75648065,-90.34142679,16
12356307,ALBANY AREA HOSPITAL & MED CTR,300 THIRD AVENUE,(320) 845-2120,GENERAL ACUTE CARE,45.63876207,-94.56688489,17
11456628,BIGFORK VALLEY HOSPITAL,258 PINE TREE DRIVE,(218) 743-3177,CRITICAL ACCESS,47.74742734,-93.64575966,20
4455313,BUFFALO HOSPITAL,303 CATLIN STREET,(763) 682-1210,GENERAL ACUTE CARE,45.19484267,-93.87119377,65
3855008,CAMBRIDGE MEDICAL CENTER,701 SOUTH DELLWOOD AVENUE,(763) 689-7700,GENERAL ACUTE CARE,45.56618362,-93.23092842,86
7155362,CENTRACARE HEALTH MONTICELLO,1013 HART BOULEVARD,(763) 295-2945,GENERAL ACUTE CARE,45.30035709,-93.77863144,39
13056208,APPLETON MUNICIPAL HOSPITAL,30 SOUTH BEHL STREET,(320) 289-2422,CRITICAL ACCESS,45.19992493,-96.00889968,15
5756258,AVERA MARSHALL REG MED CENTER,300 SOUTH BRUCE STREET,(507) 537-9661,GENERAL ACUTE CARE,44.44775229,-95.77723507,49
11556178,AVERA TYLER HOSPITAL,240 WILLOW STREET,(507) 247-5521,CRITICAL ACCESS,44.27183784,-96.1304373,20
8656362,CENTRACARE HEALTH PAYNESVILLE,200 FIRST STREET WEST,(320) 243-3767,CRITICAL ACCESS,45.3744006,-94.71573958,30
9156352,CENTRACARE HEALTH SYS MELROSE,525 MAIN STREET WEST,(320) 256-1761,CRITICAL ACCESS,45.67571972,-94.82447872,28
9056378,CENTRACARE HEALTH SYSTEM,425 NORTH ELM STREET,(320) 352-2221,CRITICAL ACCESS,45.74579469,-94.95543733,28
7956347,CENTRACARE HEALTH SYSTEM-LONG,20 NINTH STREET SOUTHEAST,(320) 732-2141,CRITICAL ACCESS,45.97353279,-94.84844538,34
11856636,DEER RIVER HEALTH CARE CENTER,115 10TH AVENUE NORTHEAST,(218) 246-2900,CRITICAL ACCESS,47.34410561,-93.79111088,22
2656308,DOUGLAS COUNTY HOSPITAL,111 17TH AVENUE EAST,(320) 762-1511,GENERAL ACUTE CARE,45.87389114,-95.37687924,127
10555731,ELY BLOOMENSON COMM HOSPITAL,328 WEST CONAN STREET,(218) 365-3271,CRITICAL ACCESS,47.90025861,-91.87221009,25
13256510,ESSENTIA HEALTH ADA,201 9TH STREET WEST,(218) 784-5000,CRITICAL ACCESS,47.2975873,-96.53129245,14
2255805,ESSENTIA HEALTH DULUTH,502 EAST SECOND STREET,(218) 786-2630,GENERAL ACUTE CARE,46.79311653,-92.09327487,165
6756542,ESSENTIA HEALTH FOSSTON,900 HILLIGOSS BLVD SOUTHEAST,(218) 435-1130,CRITICAL ACCESS,47.57128506,-95.73946824,43
12655705,ESSENTIA HEALTH NORTHERN PINES,5211 HIGHWAY 110,(218) 229-4221,CRITICAL ACCESS,47.51797695,-92.22934266,16
12756240,ESSENTIA HLTH HOLY TRINITY HOS,115 - 2ND ST W - BOX 157,(320) 748-8200,CRITICAL ACCESS,45.56271243,-96.43388878,15
6055336,GLENCOE REGIONAL HEALTH SRVCS,1805 HENNEPIN AVENUE NORTH,(320) 864-3121,CRITICAL ACCESS,44.77837797,-94.1536239,49
1955103,HEALTHEAST BETHESDA HOSPITAL,559 CAPITOL BOULEVARD,(651) 232-2000,GENERAL ACUTE CARE,44.95843286,-93.10284303,254
2055109,HEALTHEAST ST JOHNS HOSPITAL,1575 BEAM AVENUE,(651) 232-7000,GENERAL ACUTE CARE,45.02911205,-93.03393353,192
455415,HENNEPIN COUNTY MEDICAL CTR,701 PARK AVENUE SOUTH,(612) 873-3629,GENERAL ACUTE CARE,44.97213249,-93.26223596,894
13455063,LAKESIDE MEDICAL CENTER,129 EAST SIXTH AVENUE,(320) 629-2540,GENERAL ACUTE CARE,45.82375708,-92.96437531,10
12856623,LAKEWOOD HEALTH CENTER,600 SOUTH MAIN,(218) 634-2120,CRITICAL ACCESS,48.70658326,-94.6004167,15
7356479,LAKEWOOD HEALTH SYSTEM,49725 COUNTY ROAD 83,(218) 894-1515,CRITICAL ACCESS,46.35114034,-94.75176101,37
10056062,MADELIA COMMUNITY HOSPITAL,121 DREW AVENUE SOUTHEAST,(507) 642-3255,CRITICAL ACCESS,44.04926244,-94.40986768,25
13356256,MADISON HOSPITAL,820 THIRD AVENUE,(320) 698-7141,CRITICAL ACCESS,45.01812514,-96.18792649,12
12156557,MAHNOMEN HEALTH CENTER,414 WEST JEFFERSON,(218) 935-2511,CRITICAL ACCESS,47.31174979,-95.97285242,18
4256007,MAYO CLINIC HEALTH SYS ALBT LE,404 WEST FOUNTAIN STREET,(507) 373-2384,GENERAL ACUTE CARE,43.6523607,-93.3727523,159
14155009,MAYO CLINIC HEALTH SYS CF,32021 COUNTY 24 BOULEVARD,(507) 263-6000,CRITICAL ACCESS,44.48616464,-92.9032023,15
5056031,MAYO CLINIC HEALTH SYS FAIRMNT,800 MEDICAL CTR DRIVE PO 800,(507) 238-8101,GENERAL ACUTE CARE,43.63880146,-94.450437,57
1656002,MAYO CLINIC HEALTH SYS MANKATO,1025 MARSH ST - PO BOX 8673,(507) 625-4031,GENERAL ACUTE CARE,44.16408555,-93.9839469,272
10256081,MAYO CLINIC HEALTH SYS ST JAME,1101 MOULTON & PARSONS DR,(507) 375-3260,CRITICAL ACCESS,43.97967017,-94.61735751,25
5555066,MAYO CLINIC HEALTH SYSTEM IN RED WING,701 HEWITT BOULEVARD,(651) 267-5050,GENERAL ACUTE CARE,44.56022959,-92.57194581,50
10856087,MAYO CLINIC HEALTH SYSTEM S F,625 JACKSON ST N,(507) 723-6200,CRITICAL ACCESS,44.24661914,-94.97108361,24
22816701,BRADFORD REGIONAL MEDICAL CENTER,116 INTERSTATE PARKWAY,(814) 362-8298,GENERAL ACUTE CARE,41.961193,-78.659431,107
6356071,MCHS NEW PRAGUE,301 SECOND STREET NORTHEAST,(952) 758-8100,CRITICAL ACCESS,44.54625695,-93.57432917,49
9256359,MILLE LACS HEALTH SYSTEM,200 NORTH ELM STREET,(320) 532-2585,CRITICAL ACCESS,46.07312569,-93.66240298,28
9956172,MURRAY COUNTY MEM HOSP,2042 JUNIPER AVENUE,(507) 836-6111,CRITICAL ACCESS,43.99254587,-95.75990694,25
14256762,NORTH VALLEY HEALTH CENTER,300 WEST GOOD SAMARITAN DRIVE,(218) 745-4211,CRITICAL ACCESS,48.19127604,-96.77292391,12
4755904,OLMSTED MEDICAL CENTER,1650 FOURTH STREET SOUTHEAST,(507) 287-2761,GENERAL ACUTE CARE,44.02010494,-92.43931254,61
6556164,PIPESTONE CO MED C & ASHTON CC,916 4TH AVENUE SOUTHWEST,(507) 825-5811,CRITICAL ACCESS,43.9909794,-96.32323883,44
14356531,PRAIRIE RIDGE HOSP HLTH SERV,1411 STATE HIGHWAY 79 E,(218) 685-4461,CRITICAL ACCESS,45.99052533,-95.95790188,10
14456277,RENVILLE COUNTY HOSP & CLINICS,100 HEALTHY WAY,(320) 523-1261,CRITICAL ACCESS,44.77458177,-94.97242486,16
12456082,RIVERS EDGE HOSPITAL & CLINIC,1900 NORTH SUNRISE DRIVE,(507) 934-7602,CRITICAL ACCESS,44.34975255,-93.97244919,17
2756601,SANFORD BEMIDJI MEDICAL CENTER,1300 ANNE STREET NORTHWEST,(218) 751-5430,GENERAL ACUTE CARE,47.5033919,-94.89991712,118
10156220,SANFORD CANBY MEDICAL CENTER,112 ST OLAF AVENUE SOUTH,(507) 223-7280,CRITICAL ACCESS,44.70782153,-96.27844799,25
10356621,SANFORD BAGLEY MEDICAL CENTER,203 - 4TH ST NW,(218) 694-6501,CRITICAL ACCESS,47.52633353,-95.40221803,25
11956143,SANFORD JACKSON MEDICAL CENTER,1430 NORTH HIGHWAY,(507) 847-2420,CRITICAL ACCESS,43.62441169,-95.00450103,20
14556701,SANFORD MED CTR THIEF RVR FALL,3001 SANFORD PARKWAY,(218) 681-4240,CRITICAL ACCESS,48.10253762,-96.1836324,26
13556183,SANFORD WESTBROOK MEDICAL CTR,920 BELL AVE,(507) 274-6121,CRITICAL ACCESS,44.0456081,-95.43934259,8
6456187,SANFORD WORTHINGTON MEDICAL CE,1018 SIXTH AVENUE,(507) 372-3380,GENERAL ACUTE CARE,43.62244441,-95.5984722,48
5656345,ST GABRIELS HOSPITAL,815 SOUTHEAST SECOND STREET,(320) 632-5441,CRITICAL ACCESS,45.96688176,-94.3625669,49
5456470,ST JOSEPHS AREA HLTH SERVICES,600 PLEASANT AVE,(218) 732-3311,CRITICAL ACCESS,46.91595709,-95.06227361,50
8156215,SWIFT COUNTY BENSON HOSPITAL,1815 WISCONSIN AVENUE,(320) 843-4232,CRITICAL ACCESS,45.31435721,-95.60903789,31
5956482,TRI COUNTY HOSPITAL,415 JEFFERSON STREET NORTH,(218) 631-7489,CRITICAL ACCESS,46.4456534,-95.13440141,49
6656013,UNITED HOSPITAL DISTRICT,515 SOUTH MOORE ST PO BOX 160,(507) 526-7910,CRITICAL ACCESS,43.63395926,-94.10031171,43
17519001,ABINGTON MEMORIAL HOSPITAL,1200 OLD YORK ROAD,(215) 481-2001,GENERAL ACUTE CARE,40.11889495,-75.12099897,665
7656101,WINDOM AREA HOSPITAL,2150 HOSPITAL DRIVE,(507) 831-2400,CRITICAL ACCESS,43.87910241,-95.11331123,18
1065101,ST. MARY'S HEALTH CENTER,100 ST. MARY'S MEDICAL PLAZA,(573) 761-7000,GENERAL ACUTE CARE,38.57924483,-92.18274821,134
154680230,EATING RECOVERY CENTER A BEHAVIORAL HOSPITAL FOR CHILDREN AND ADOLESCENTS,8140 E 5TH AVENUE,(303) 825-8584,PSYCHIATRIC,39.72380046,-104.8941775,24
7864801,MERCY HOSPITAL JOPLIN,2817 ST. JOHN'S BLVD,(417) 781-2727,GENERAL ACUTE CARE,37.05662622,-94.52723639,341
167684187,SCL HEALTH COMMUNITY HOSPITAL - NORTHGLENN,11900 GRANT STREET,(214) 808-7650,GENERAL ACUTE CARE,39.91240745,-104.9840733,8
167684186,SCL HEALTH COMMUNITY HOSPITAL- WESTMINSTER,6500 WEST 104TH AVE,(817) 456-3149,GENERAL ACUTE CARE,39.88763727,-105.068198,8
167684188,SCL HEALTH COMMUNITY HOSPITAL - SOUTHWEST,8515 WEST COAL MINE AVENUE,(713) 637-1026,GENERAL ACUTE CARE,39.59588383,-105.0924864,8
28270131,"PELICAN REHABILITATION HOSPITAL, LLC","4201 WOODLAND DRIVE,3RD FLOOR",(504) 378-5060,REHABILITATION,29.91011174,-89.99416673,89
160471220,STERLINGTON REHABILITATION HOSPITAL,370 W. HICKORY STREET,(318) 281-4531,REHABILITATION,32.77637613,-91.91945782,89
167684124,COVINGTON - AMG REHABILITATION HOSPITAL,"5025 KEYSTONE BLVD,SUITE 200",(985) 888-0301,REHABILITATION,30.41232152,-90.08086299,24
13370056,OCHSNER MEDICAL CENTER-WEST BANK,120 OSCHNER BLVD,(504) 371-9355,GENERAL ACUTE CARE,29.88431261,-90.02760604,180
167684153,LAKE PINES HOSPITAL,3639 LOYOLA AVE,(504) 305-2700,PSYCHIATRIC,30.02946552,-90.26980708,36
167684228,ZACHARY - AMG SPECIALTY HOSPITAL,4601 MCHUGH ROAD,(225) 683-1600,LONG TERM CARE,30.64722058,-91.13969449,16
14063131,SHRINERS HOSPITALS FOR CHILDREN,2001 SOUTH LINDBERGH BOULEVARD,(314) 432-3600,GENERAL ACUTE CARE,38.62640419,-90.40740828,42
167684119,COBALTH REHABILITATION HOSPITAL,3801 BIENVILLE STREET,(504) 930-3500,REHABILITATION,29.97353458,-90.09403074,89
12263640,MINERAL AREA REGIONAL MEDICAL CENTER,1212 WEBER ROAD,(573) 756-4581,GENERAL ACUTE CARE,37.80025437,-90.43988609,98
167684190,SERENITY SPRINGS SPECIALTY HOSPITAL,1495 FRAZIER ROAD,(318) 202-3860,PSYCHIATRIC,32.57704527,-92.60209249,89
167684182,SAN CARLOS APACHE HEALTHCARE CORPORATION,103 MEDICINE WAY ROAD,(928) 475-1200,GENERAL ACUTE CARE,33.29575753,-110.4178759,89
167684160,MEMORIAL HOSPITAL EAST,1404 CROSS ST,(618) 607-1000,GENERAL ACUTE CARE,38.57369002,-89.90542634,94
599664,PROVIDENCE SEWARD MEDICAL CENTER,417 1ST AVENUE,(907) 224-5205,GENERAL ACUTE CARE,60.10505818,-149.4458354,46
2599833,PETERSBURG MEDICAL CENTER,103 FRAM ST.,(907) 772-4291,GENERAL ACUTE CARE,56.81288408,-132.9552051,27
156633,CASS LAKE HOSPITAL,425 7TH ST NW,(218) 335-3270,CRITICAL ACCESS,47.38446543,-94.60854792,89
14963118,ST. ALEXIUS HOSPITAL - JEFFERSON CAMPUS,2639 MIAMI STREET,(314) 577-5800,GENERAL ACUTE CARE,38.5906005,-90.22781419,89
15163139,ST. ALEXIUS HOSPITAL - FOREST PARK CAMPUS,6150 OAKLAND AVENUE,(314) 768-3000,GENERAL ACUTE CARE,38.63023244,-90.2888104,527
167684134,FORT DEFIANCE INDIAN HOSPITAL,"HWY 12 & BONITO DR,BLDG. FD 3002",(928) 729-8000,CRITICAL ACCESS,35.75910876,-109.0484745,89
69386505,SAGE MEMORIAL HOSPITAL,STATE ROUTE 264 SOUTH 191 PO BOX 457,(928) 755-4559,CRITICAL ACCESS,35.71075607,-109.5435239,25
8455072,ESSENTIA HEALTH SANDSTONE,109 COURT AVENUE SOUTH,(320) 245-2212,CRITICAL ACCESS,46.12679487,-92.86531661,30
167684131,ESSENTIA HEALTH SANDSTONE,705 LUNDORFF DRIVE SOUTH,(320) 245-2212,GENERAL ACUTE CARE,46.11903664,-92.88530527,30
3756501,ESSENTIA HLTH ST MARYS DETROIT,1027 WASHINGTON AVENUE,(218) 847-0888,GENERAL ACUTE CARE,46.81484228,-95.84367917,87
1487505,SANTA FE HOSPITAL,1700 CERRILLOS ROAD,(505) 988-9821,CRITICAL ACCESS,35.66833888,-105.9704404,39
688340,MESCALERO PUBLIC HEALTH SERVICES INDIAN HOSPITAL,318 ABALONE LOOP,(575) 464-4441,CRITICAL ACCESS,33.1587894,-105.7724729,13
485016,PHOENIX INDIAN MEDICAL CENTER,4212 N 16TH STREET,(602) 263-1568,CRITICAL ACCESS,33.49715564,-112.0488583,89
8864601,HEDRICK MEDICAL CENTER,100 CENTRAL STREET,(660) 646-1480,GENERAL ACUTE CARE,39.80083694,-93.54575403,25
167684139,GUAM REGIONAL MEDICAL CITY,133 ROUTE 3,(671) 645-5500,GENERAL ACUTE CARE,13.525133,144.823076,89
596950,COMMONWEALTH HEALTH CENTER,NAVY HILL ROAD,(670) 234-8950,GENERAL ACUTE CARE,15.21163444,145.7244724,89
756671,RED LAKE HOSPITAL,24760 HOSPITAL DRIVE,(218) 679-3712,CRITICAL ACCESS,47.8778435,-95.02924208,89
3059526,FORT BELKNAP HOSPITAL,669 MAIN STREET,(406) 353-3195,CRITICAL ACCESS,48.4824411,-108.7629517,89
4759022,CROW HOSPITAL,10110 SOUTH 7650 EAST,(406) 638-2626,CRITICAL ACCESS,45.58207982,-107.4488502,89
167684217,VA MAINE HEALTHCARE SYSTEM TOGUS,1 VA CENTER,(877) 421-8263,MILITARY,44.28046208,-69.70435212,89
167684226,WILMINGTON VA MEDICAL CENTER,1601 KIRKWOOD HIGHWAY,(800) 461-8262,MILITARY,39.740166,-75.606352,89
10811768,VA MEDICAL CENTER - NORTHPORT,79 MIDDLEVILLE RD,(631) 261-4400,MILITARY,40.89367574,-73.30869305,89
12016001,VA BUTLER HEALTHCARE,325 NEW CASTLE RD,(800) 362-8262,MILITARY,40.87343949,-79.94413084,89
12715240,VA MEDICAL CENTER - UNIVERSITY DRIVE CAMPUS,"UNIVERSITY DR,C",(412) 822-2222,MILITARY,40.44677924,-79.96172439,89
12815215,VA MEDICAL CENTER - H.J. HEINZ CAMPUS,1010 DELAFIELD RD,(866) 482-7488,MILITARY,40.49517153,-79.88734956,89
2863901,POPLAR BLUFF REGIONAL MEDICAL CENTER - SOUTH,621 WEST PINE STREET,(573) 686-4111,GENERAL ACUTE CARE,36.75797279,-90.39731996,89
4221201,WALTER P CARTER CENTER,630 W FAYETTE STREET,(410) 209-6201,PSYCHIATRIC,39.29056558,-76.62594614,108
167684102,BALTIMORE VA MEDICAL CENTER,10 NORTH GREENE STREET,(410) 605-7000,MILITARY,39.28964959,-76.62455811,89
167684157,LOCH RAVEN VA MEDICAL CENTER,3900 LOCH RAVEN BOULEVARD,(410) 605-7000,MILITARY,39.336341,-76.595699,89
12064776,SAC-OSAGE HOSPITAL,700 GIESLER,(417) 646-8181,GENERAL ACUTE CARE,38.0517549,-93.68934065,47
8463125,VA MEDICAL CENTER - JEFFERSON BARRACKS DIVISION,1 JEFFERSON BARRACKS DR,(314) 652-4100,MILITARY,38.4944295,-90.28355765,89
8365712,MISSOURI REHABILITATION CENTER,600 NORTH MAIN MT.,(417) 466-3711,REHABILITATION,37.1113917,-93.82112528,79
167684176,PERRY POINT VA MEDICAL CENTER,VA MEDICAL CENTER,(410) 642-2411,MILITARY,39.549935,-76.062922,89
3864744,SOUTHWEST MISSOURI PSYCHIATRIC REHABILITATION CT,1301 INDUSTRIAL PARKWAY EAST EL,(417) 876-1000,PSYCHIATRIC,37.86137763,-93.99705951,16
8063901,JOHN J. PERSHING VA MEDICAL CENTER,1500 N WESTWOOD BLVD,(573) 686-4151,MILITARY,36.77236803,-90.41655627,58
8263106,VA MEDICAL CENTER - JOHN COCHRAN DIVISION,915 N GRAND BLVD,(314) 652-4100,MILITARY,38.64238456,-90.23124854,356
16725801,VA MEDICAL CENTER - BECKLEY,200 VETERANS AVE,(304) 255-2121,MILITARY,37.76496548,-81.19320077,89
16925701,VA MEDICAL CENTER - HUNTINGTON,1540 SPRING VALLEY DR,(304) 429-6741,MILITARY,38.37688048,-82.51641474,89
17025405,VA MEDICAL CENTER - MARTINSBURG,510 BUTLER AVE,(304) 263-0811,MILITARY,39.41771145,-77.91111267,89
167684222,WASHINGTON DC VA MEDICAL CENTER,50 IRVING ST NW,(202) 745-8000,MILITARY,38.928923,-77.010732,89
5024153,SALEM VA MEDICAL CENTER,1970 ROANOKE BOULEVARD,(540) 982-2460,MILITARY,37.27396039,-80.01844528,288
7839759,OCH REGIONAL MEDICAL CENTER,400 HOSPITAL ROAD,(662) 323-4320,GENERAL ACUTE CARE,33.47617386,-88.82060544,96
8139466,HIGHLAND COMMUNITY HOSPITAL,801 GOODYEAR BOULEVARD,(601) 798-4711,GENERAL ACUTE CARE,30.52971366,-89.687886,95
8239470,PEARL RIVER COUNTY HOSPITAL,305 WEST MOODY STREET,(601) 795-4543,CRITICAL ACCESS,30.8565401,-89.54201063,24
